#time,current,voltage,power,charge,energy
115.5,0.0297721,5.16064,0.15364,3.45277,17.8197
116.0,0.0297616,5.16066,0.153587,3.46765,17.8965
116.5,0.0298068,5.16069,0.153821,3.48255,17.9734
117.0,0.0297016,5.16069,0.153278,3.4974,18.05
117.5,0.0296921,5.16069,0.153228,3.51225,18.1267
118.0,0.0296736,5.16071,0.153133,3.52709,18.2032
118.5,0.0296724,5.16071,0.153127,3.54192,18.2798
119.0,0.0297831,5.16069,0.153698,3.55682,18.3566
119.5,0.0297727,5.16064,0.153643,3.5717,18.4335
120.0,0.0297826,5.16063,0.153694,3.58659,18.5103
120.5,0.0297667,5.16065,0.153612,3.60148,18.5871
121.0,0.0297592,5.16063,0.153573,3.61636,18.6639
121.5,0.0297569,5.16064,0.153561,3.63123,18.7407
122.0,0.029735,5.16059,0.153447,3.6461,18.8174
122.5,0.0296928,5.16057,0.153229,3.66095,18.894
123.0,0.029668,5.16058,0.153101,3.67578,18.9706
123.5,0.0297023,5.16058,0.153278,3.69063,19.0472
124.0,0.0298035,5.16056,0.153799,3.70554,19.1241
124.5,0.0297824,5.16058,0.153692,3.72043,19.201
125.0,0.0297897,5.16058,0.153729,3.73532,19.2778
125.5,0.0297924,5.16055,0.153742,3.75022,19.3547
126.0,0.0297668,5.16053,0.15361,3.7651,19.4315
126.5,0.0297541,5.16055,0.153544,3.77998,19.5083
127.0,0.0296981,5.16054,0.153255,3.79483,19.5849
127.5,0.0296842,5.16054,0.153183,3.80967,19.6615
128.0,0.029665,5.16057,0.153085,3.8245,19.738
128.5,0.0297571,5.16056,0.15356,3.83938,19.8148
129.0,0.0297734,5.16057,0.153644,3.85427,19.8916
129.5,0.0297816,5.16065,0.153689,3.86916,19.9685
130.0,0.0297845,5.1606,0.153703,3.88405,20.0453
130.5,0.0297588,5.16056,0.153569,3.89893,20.1221
131.0,0.0297547,5.16054,0.153548,3.91381,20.1989
131.5,0.0297178,5.16053,0.153357,3.92867,20.2756
132.0,0.0296799,5.16052,0.153161,3.94351,20.3521
132.5,0.0297042,5.16052,0.153286,3.95836,20.4288
133.0,0.0296815,5.16053,0.153169,3.9732,20.5054
133.5,0.0297509,5.16053,0.153527,3.98807,20.5821
134.0,0.0297659,5.16053,0.153605,4.00296,20.6589
134.5,0.0297959,5.16054,0.15376,4.01785,20.7358
135.0,0.0297743,5.16057,0.15365,4.03274,20.8126
135.5,0.0297708,5.16054,0.15363,4.04763,20.8895
136.0,0.029773,5.16053,0.153642,4.06251,20.9663
136.5,0.0297112,5.16057,0.153324,4.07737,21.0429
137.0,0.0296922,5.16056,0.153225,4.09222,21.1196
137.5,0.0296191,5.16054,0.152847,4.10703,21.196
138.0,0.0296824,5.1605,0.153173,4.12187,21.2726
138.5,0.029765,5.16052,0.1536,4.13675,21.3494
139.0,0.0297602,5.16055,0.153576,4.15163,21.4261
139.5,0.0297919,5.16061,0.153741,4.16652,21.503
140.0,0.0297844,5.16057,0.153702,4.18142,21.5799
140.5,0.0297974,5.16058,0.153769,4.19632,21.6568
141.0,0.02972,5.16056,0.153369,4.21118,21.7334
141.5,0.0296864,5.16057,0.153196,4.22602,21.81
142.0,0.0296661,5.16051,0.153089,4.24085,21.8866
142.5,0.0296318,5.16052,0.152912,4.25567,21.963
143.0,0.0297682,5.16053,0.153616,4.27055,22.0398
143.5,0.0297611,5.16055,0.15358,4.28543,22.1166
144.0,0.029766,5.16057,0.153607,4.30032,22.1934
144.5,0.029792,5.16059,0.153742,4.31521,22.2703
145.0,0.0297619,5.16057,0.153585,4.33009,22.3471
145.5,0.0297692,5.16059,0.153623,4.34498,22.4239
146.0,0.0297175,5.1606,0.153357,4.35984,22.5006
146.5,0.0296663,5.16061,0.153093,4.37467,22.5771
147.0,0.0296534,5.1606,0.153026,4.3895,22.6537
147.5,0.0296411,5.16055,0.152961,4.40432,22.7301
148.0,0.0298018,5.16056,0.153791,4.41922,22.807
148.5,0.0297636,5.16053,0.153592,4.4341,22.8838
149.0,0.0297866,5.1605,0.153711,4.44899,22.9607
149.5,0.0297906,5.16054,0.153733,4.46389,23.0375
150.0,0.0297574,5.16059,0.153563,4.47877,23.1143
150.5,0.029721,5.16059,0.153375,4.49363,23.191
151.0,0.0296781,5.16058,0.153153,4.50847,23.2676
151.5,0.0296289,5.16058,0.152899,4.52328,23.344
152.0,0.029637,5.16055,0.15294,4.5381,23.4205
152.5,0.0297167,5.16058,0.153352,4.55296,23.4972
153.0,0.0297701,5.1606,0.153628,4.56784,23.574
153.5,0.0297653,5.16055,0.153602,4.58272,23.6508
154.0,0.0297795,5.16057,0.153676,4.59761,23.7276
154.5,0.0297749,5.16052,0.153651,4.6125,23.8045
155.0,0.0297753,5.16052,0.153653,4.62739,23.8813
155.5,0.0297133,5.1605,0.153332,4.64225,23.958
156.0,0.0296847,5.16056,0.153187,4.65709,24.0346
156.5,0.0296452,5.16054,0.152982,4.67191,24.111
157.0,0.0296335,5.16056,0.152922,4.68673,24.1875
157.5,0.0297728,5.1606,0.153642,4.70161,24.2643
158.0,0.0297977,5.16066,0.153772,4.71651,24.3412
158.5,0.0297569,5.1606,0.15356,4.73139,24.418
159.0,0.0297792,5.16057,0.153675,4.74628,24.4948
159.5,0.0298039,5.1606,0.153803,4.76118,24.5717
160.0,0.0297631,5.16056,0.153591,4.77606,24.6485
160.5,0.0296965,5.16061,0.153249,4.79091,24.7252
161.0,0.0296439,5.16062,0.152978,4.80574,24.8016
161.5,0.0296675,5.16061,0.1531,4.82057,24.8782
162.0,0.0296755,5.16061,0.153141,4.83541,24.9548
162.5,0.0297708,5.16059,0.153632,4.85029,25.0316
163.0,0.029757,5.16056,0.153559,4.86517,25.1084
163.5,0.0297606,5.16057,0.153578,4.88005,25.1851
