#time,current,voltage,power,charge,energy
176.5,0.786912,5.09768,4.0114,138.986,708.546
177.0,0.78837,5.09758,4.01876,139.38,710.556
177.5,0.787215,5.09765,4.01292,139.773,712.562
178.0,0.787867,5.0976,4.01622,140.167,714.57
178.5,0.78841,5.09759,4.01897,140.562,716.58
179.0,0.787037,5.09766,4.01202,140.955,718.586
179.5,0.788308,5.0976,4.01845,141.349,720.595
180.0,0.787394,5.09763,4.01382,141.743,722.602
180.5,0.788061,5.09761,4.01721,142.137,724.611
181.0,0.788319,5.09758,4.0185,142.531,726.62
181.5,0.786817,5.09757,4.01084,142.925,728.625
182.0,0.788301,5.09749,4.01834,143.319,730.634
182.5,0.787137,5.09756,4.01246,143.712,732.641
183.0,0.787928,5.09756,4.01649,144.106,734.649
183.5,0.788327,5.09753,4.0185,144.5,736.658
184.0,0.787038,5.0976,4.01198,144.894,738.664
184.5,0.788346,5.09752,4.01859,145.288,740.673
185.0,0.787278,5.09754,4.01316,145.682,742.68
185.5,0.787994,5.0975,4.01678,146.076,744.688
186.0,0.78821,5.09746,4.01784,146.47,746.697
186.5,0.786847,5.09754,4.01096,146.863,748.703
187.0,0.78824,5.09749,4.01802,147.257,750.712
187.5,0.787157,5.0975,4.01251,147.651,752.718
188.0,0.78807,5.09746,4.01714,148.045,754.727
188.5,0.788348,5.0975,4.01858,148.439,756.736
189.0,0.786818,5.0976,4.01086,148.833,758.741
189.5,0.788328,5.09749,4.01847,149.227,760.751
190.0,0.787242,5.09761,4.01303,149.62,762.757
190.5,0.787816,5.09755,4.01591,150.014,764.765
191.0,0.788237,5.09754,4.01805,150.408,766.774
191.5,0.78684,5.09761,4.01098,150.802,768.78
192.0,0.788193,5.09751,4.0178,151.196,770.788
192.5,0.787167,5.09757,4.01262,151.59,772.795
193.0,0.7879,5.09756,4.01634,151.983,774.803
193.5,0.788366,5.0975,4.01867,152.378,776.812
194.0,0.786908,5.0976,4.01132,152.771,778.818
194.5,0.788395,5.09758,4.01889,153.165,780.827
195.0,0.787149,5.09761,4.01255,153.559,782.834
195.5,0.787998,5.09759,4.01687,153.953,784.842
196.0,0.788271,5.09762,4.01828,154.347,786.851
196.5,0.786797,5.09767,4.01081,154.74,788.857
197.0,0.788163,5.09753,4.01767,155.134,790.865
197.5,0.787349,5.09753,4.01352,155.528,792.872
198.0,0.787907,5.09754,4.01637,155.922,794.88
198.5,0.788411,5.0975,4.0189,156.316,796.89
199.0,0.787,5.09754,4.01175,156.71,798.896
199.5,0.788403,5.0975,4.01887,157.104,800.905
200.0,0.787336,5.09759,4.0135,157.498,802.912
200.5,0.787897,5.09755,4.01632,157.892,804.92
201.0,0.788271,5.09754,4.01822,158.286,806.929
201.5,0.78689,5.0976,4.01122,158.679,808.935
202.0,0.788098,5.09755,4.01735,159.073,810.943
202.5,0.78719,5.09756,4.01273,159.467,812.95
203.0,0.787993,5.09751,4.01678,159.861,814.958
203.5,0.78834,5.09749,4.01854,160.255,816.967
204.0,0.786882,5.0975,4.01111,160.648,818.973
204.5,0.788363,5.09745,4.01862,161.043,820.982
205.0,0.787229,5.09747,4.01285,161.436,822.989
205.5,0.787789,5.09747,4.01571,161.83,824.997
206.0,0.788216,5.09741,4.01783,162.224,827.006
206.5,0.786895,5.09745,4.01114,162.618,829.011
207.0,0.788299,5.09739,4.01825,163.012,831.02
207.5,0.78734,5.09742,4.01338,163.406,833.027
208.0,0.788075,5.0974,4.01711,163.8,835.035
208.5,0.788346,5.09738,4.01848,164.194,837.045
209.0,0.78707,5.09742,4.01201,164.587,839.051
209.5,0.788447,5.09736,4.01898,164.981,841.06
210.0,0.787337,5.09744,4.01338,165.375,843.067
210.5,0.787998,5.09742,4.01673,165.769,845.075
211.0,0.788308,5.09735,4.01826,166.163,847.084
211.5,0.786775,5.09743,4.01051,166.557,849.09
212.0,0.788368,5.09729,4.01852,166.951,851.099
212.5,0.787323,5.09728,4.01318,167.345,853.105
213.0,0.788017,5.09732,4.01675,167.739,855.114
213.5,0.788394,5.09735,4.0187,168.133,857.123
214.0,0.786973,5.09742,4.01151,168.526,859.129
214.5,0.788461,5.09729,4.01899,168.92,861.138
215.0,0.78732,5.09734,4.01322,169.314,863.145
215.5,0.787963,5.09729,4.01646,169.708,865.153
216.0,0.788312,5.09733,4.01827,170.102,867.162
216.5,0.786857,5.09738,4.01089,170.496,869.168
217.0,0.788321,5.09733,4.01831,170.89,871.177
217.5,0.787373,5.09738,4.01352,171.284,873.184
218.0,0.788103,5.09735,4.01722,171.678,875.192
218.5,0.78848,5.09733,4.01912,172.072,877.202
219.0,0.786869,5.09739,4.01096,172.465,879.207
219.5,0.788437,5.09731,4.01889,172.859,881.217
220.0,0.787291,5.09738,4.0131,173.253,883.223
220.5,0.787872,5.09734,4.01603,173.647,885.231
221.0,0.788345,5.09727,4.01838,174.041,887.241
221.5,0.786854,5.09737,4.01087,174.435,889.246
222.0,0.788288,5.09739,4.01819,174.829,891.255
222.5,0.787263,5.09743,4.01299,175.222,893.262
223.0,0.788129,5.09736,4.01735,175.617,895.27
223.5,0.78838,5.09734,4.01862,176.011,897.28
224.0,0.787064,5.09737,4.01193,176.404,899.286
224.5,0.788431,5.0973,4.01885,176.798,901.295
225.0,0.787128,5.09739,4.01228,177.192,903.301
225.5,0.787977,5.09734,4.01656,177.586,905.309
226.0,0.788391,5.09735,4.01868,177.98,907.319
226.5,0.786889,5.09742,4.01108,178.374,909.324
227.0,0.78849,5.09737,4.0192,178.768,911.334
227.5,0.787315,5.09744,4.01328,179.162,913.341
228.0,0.78794,5.09742,4.01644,179.556,915.349
228.5,0.788417,5.09737,4.01883,179.95,917.358
229.0,0.78703,5.09749,4.01185,180.343,919.364
229.5,0.788298,5.09742,4.01827,180.737,921.373
230.0,0.787256,5.0975,4.01302,181.131,923.38
230.5,0.788027,5.0974,4.01687,181.525,925.388
231.0,0.788186,5.0974,4.01768,181.919,927.397
231.5,0.787066,5.09747,4.01203,182.313,929.403
232.0,0.788463,5.09739,4.01908,182.707,931.413
232.5,0.787306,5.09744,4.01322,183.101,933.419
233.0,0.788167,5.09741,4.01759,183.495,935.428
233.5,0.78845,5.09736,4.01899,183.889,937.438
234.0,0.786998,5.09741,4.01162,184.282,939.443
234.5,0.788444,5.09737,4.01897,184.677,941.453
235.0,0.787183,5.09743,4.01259,185.07,943.459
235.5,0.787916,5.09738,4.01629,185.464,945.467
236.0,0.788341,5.09737,4.01844,185.858,947.476
236.5,0.787035,5.09741,4.01182,186.252,949.482
237.0,0.788418,5.09742,4.01887,186.646,951.492
237.5,0.787315,5.09752,4.01334,187.04,953.499
238.0,0.788093,5.09742,4.01722,187.434,955.507
238.5,0.788282,5.09742,4.01818,187.828,957.516
239.0,0.786967,5.09753,4.01156,188.221,959.522
239.5,0.788286,5.09746,4.01824,188.615,961.531
240.0,0.787235,5.09751,4.01291,189.009,963.538
240.5,0.788043,5.0975,4.01703,189.403,965.546
241.0,0.788331,5.09746,4.01846,189.797,967.555
241.5,0.786976,5.09747,4.01157,190.191,969.561
242.0,0.788476,5.0974,4.01916,190.585,971.571
242.5,0.787327,5.0975,4.01338,190.979,973.577
243.0,0.787931,5.0974,4.01638,191.373,975.586
243.5,0.788309,5.09738,4.01828,191.767,977.595
244.0,0.786881,5.09745,4.01106,192.16,979.6
244.5,0.788121,5.09743,4.01737,192.554,981.609
245.0,0.787049,5.09749,4.01195,192.948,983.615
245.5,0.787822,5.0974,4.01583,193.342,985.623
246.0,0.788139,5.09739,4.01743,193.736,987.632
246.5,0.786834,5.09752,4.01088,194.129,989.637
247.0,0.78827,5.09745,4.01815,194.523,991.646
247.5,0.78709,5.09753,4.01219,194.917,993.652
248.0,0.787989,5.09743,4.0167,195.311,995.66
248.5,0.788238,5.09742,4.01796,195.705,997.669
249.0,0.786732,5.09751,4.01036,196.098,999.675
249.5,0.788205,5.0974,4.01778,196.492,1001.68
250.0,0.787116,5.09749,4.0123,196.886,1003.69
250.5,0.787725,5.09748,4.0154,197.28,1005.7
251.0,0.788267,5.09744,4.01813,197.674,1007.71
251.5,0.786848,5.0975,4.01094,198.067,1009.71
252.0,0.78816,5.09747,4.0176,198.462,1011.72
252.5,0.787073,5.09752,4.0121,198.855,1013.73
